LotArea,Neighborhood,OverallQuality,YearBuilt,Material,BasementSize,CentralAir,HouseSize,SalePrice
12256.0,Northridge,8.0,1994.0,Hard Board,1463.0,True,2622.0,325000
10357.0,Sawyer West,7.0,1990.0,Hard Board,910.0,True,1442.0,179900
23257.0,Gilbert,7.0,2006.0,Vinyl Siding,868.0,True,2021.0,274725
8063.0,Gilbert,6.0,2000.0,Vinyl Siding,924.0,,1690.0,181000
8000.0,Gilbert,6.0,1995.0,Hard Board,773.0,True,1658.0,188000
10480.0,,7.0,1976.0,,803.0,True,1964.0,205000
7100.0,North Ames,5.0,1957.0,Wood Shingles,816.0,True,816.0,129900
8923.0,North Ames,5.0,1953.0,Wood Siding,1008.0,,1008.0,134500
,Old Town,5.0,1954.0,Metal Siding,833.0,True,833.0,117000
12085.0,Northridge Heights,8.0,2007.0,Vinyl Siding,1734.0,True,1734.0,318000
7750.0,Gilbert,8.0,2002.0,Vinyl Siding,408.0,True,1419.0,184100
9764.0,Sawyer,5.0,1967.0,Vinyl Siding,894.0,True,894.0,130000
13825.0,Sawyer,5.0,,Metal Siding,533.0,True,1601.0,140000
7560.0,North Ames,5.0,1959.0,Brick Face,1040.0,True,1040.0,133700
8263.0,Iowa DOT and Rail Road,6.0,1920.0,Brick Face,1012.0,True,1012.0,118400
10084.0,College Creek,7.0,,Vinyl Siding,1552.0,True,1552.0,212900
8926.0,Edwards,4.0,1956.0,Asbestos Shingles,672.0,True,960.0,112000
9405.0,Edwards,5.0,1947.0,Vinyl Siding,698.0,True,698.0,118000
9125.0,Gilbert,7.0,1992.0,,384.0,True,1482.0,163900
10434.0,North Ames,4.0,1955.0,Plywood,1005.0,True,1005.0,115000
3684.0,Bloomington Heights,,2007.0,Vinyl Siding,1373.0,True,1555.0,174000
14572.0,Gilbert,7.0,2004.0,Vinyl Siding,1530.0,True,1530.0,259000
11796.0,Gilbert,7.0,2004.0,Vinyl Siding,847.0,True,1959.0,215000
7200.0,Old Town,5.0,,Metal Siding,936.0,,936.0,140000
7804.0,South & West of Iowa State University,4.0,1928.0,Wood Shingles,1122.0,True,1981.0,135000
10712.0,Mitchell,5.0,1991.0,Hard Board,,,974.0,93500
9900.0,Old Town,6.0,1880.0,Wood Siding,1008.0,True,2210.0,117500
9828.0,Sawyer West,8.0,1995.0,Vinyl Siding,1128.0,True,2020.0,239500
8773.0,Gilbert,6.0,1997.0,,916.0,True,1600.0,169000
6180.0,Brookside,6.0,,,960.0,False,986.0,102000
9600.0,North Ames,6.0,1950.0,Vinyl Siding,1032.0,True,1252.0,119000
6342.0,Sawyer,5.0,,Vinyl Siding,780.0,False,1020.0,94000
9819.0,Mitchell,6.0,1977.0,Plywood,1567.0,True,1567.0,196000
8731.0,Brookside,5.0,1920.0,Stucco,915.0,True,1167.0,144000
7350.0,North Ames,5.0,1951.0,Hard Board,952.0,True,952.0,139000
,Northwest Ames,5.0,1976.0,Plywood,780.0,True,1868.0,197500
9965.0,College Creek,8.0,2006.0,Vinyl Siding,1466.0,,2828.0,424870
9000.0,Sawyer,5.0,,Wood Siding,1006.0,True,1006.0,80000
12180.0,Edwards,4.0,1941.0,Metal Siding,672.0,False,924.0,80000
6240.0,Brookside,5.0,1928.0,Metal Siding,1042.0,True,1576.0,149000
11200.0,Sawyer West,6.0,1985.0,Wood Siding,1298.0,,1298.0,180000
12000.0,Crawford,7.0,1941.0,Metal Siding,704.0,True,1564.0,174500
5700.0,Old Town,7.0,1926.0,,572.0,True,1111.0,116900
9000.0,Old Town,7.0,1920.0,Vinyl Siding,650.0,True,1482.0,143000
8280.0,North Ames,6.0,1950.0,Brick Face,932.0,True,932.0,124000
17755.0,Edwards,5.0,1959.0,Hard Board,1466.0,True,1466.0,149900
14115.0,Crawford,6.0,1956.0,,1073.0,True,1811.0,230000
5890.0,Iowa DOT and Rail Road,6.0,1930.0,,816.0,True,816.0,120500
13700.0,North Ames,7.0,1965.0,Vinyl Siding,864.0,True,1820.0,201800
10768.0,Veenker,5.0,1976.0,Plywood,1437.0,True,1437.0,218000
9350.0,North Ames,5.0,1965.0,Brick Face,1219.0,True,1265.0,179900
5001.0,Northridge Heights,7.0,2007.0,Vinyl Siding,1314.0,True,1314.0,230000
11932.0,Somerset,8.0,2007.0,Vinyl Siding,,True,1580.0,235128
9120.0,Northwest Ames,6.0,1974.0,Hard Board,,True,1876.0,185000
2280.0,Northpark Villa,6.0,1978.0,Plywood,855.0,True,1456.0,146000
14778.0,Crawford,6.0,1954.0,Hard Board,1296.0,True,1640.0,224000
8724.0,Sawyer,5.0,1968.0,Vinyl Siding,894.0,True,894.0,129000
16157.0,Veenker,5.0,1978.0,Plywood,1360.0,True,1432.0,194000
10475.0,College Creek,8.0,2008.0,Vinyl Siding,1694.0,True,1694.0,245350
10852.0,Gilbert,6.0,2000.0,Vinyl Siding,959.0,True,1671.0,173000
35760.0,Northridge,10.0,1995.0,Hard Board,1930.0,True,3627.0,625000
9880.0,,6.0,1977.0,Plywood,1096.0,True,1118.0,171000
9120.0,North Ames,6.0,1958.0,Metal Siding,1261.0,True,1261.0,163000
4017.0,Somerset,7.0,2006.0,Metal Siding,625.0,True,1250.0,171900
18030.0,Clear Creek,5.0,1946.0,Metal Siding,1598.0,True,3086.0,200500
16560.0,Crawford,6.0,1932.0,Wood Siding,952.0,True,2345.0,239000
10678.0,Northridge,8.0,1992.0,Hard Board,1683.0,True,2872.0,285000
6951.0,Mitchell,5.0,1984.0,Hard Board,,True,923.0,119500
,Old Town,6.0,1926.0,Metal Siding,818.0,True,1224.0,115000
7681.0,Crawford,5.0,1921.0,Wood Siding,731.0,True,1343.0,154900
8335.0,Edwards,,1954.0,Wood Siding,0.0,True,1124.0,93000
11170.0,,7.0,1990.0,Metal Siding,1216.0,True,2514.0,250000
5587.0,Crawford,8.0,2008.0,Cement Board,1600.0,True,1652.0,392500
10800.0,Old Town,5.0,1920.0,Stucco,1120.0,True,1130.0,120000
35133.0,Timberland,5.0,1963.0,Metal Siding,,True,1572.0,186700
9738.0,Edwards,5.0,1924.0,Asbestos Shingles,784.0,True,1221.0,104900
10615.0,Old Town,3.0,1900.0,Hard Board,978.0,True,1699.0,95000
12461.0,Northridge,8.0,1994.0,Imitation Stucco,1624.0,,1624.0,262000
8935.0,,,2002.0,Vinyl Siding,831.0,True,1660.0,195000
7500.0,Gilbert,7.0,1999.0,Vinyl Siding,994.0,True,1804.0,189000
32463.0,Mitchell,4.0,1961.0,Metal Siding,1249.0,True,1622.0,168000
2645.0,Somerset,8.0,1999.0,Metal Siding,776.0,True,1441.0,174000
9600.0,Old Town,5.0,1925.0,Vinyl Siding,702.0,True,1472.0,125000
4500.0,Mitchell,,1999.0,Vinyl Siding,1224.0,True,1224.0,165000
9364.0,Sawyer,6.0,1969.0,Hard Board,663.0,True,1352.0,158000
8029.0,Gilbert,6.0,2005.0,Vinyl Siding,728.0,True,1456.0,176000
14054.0,Gilbert,7.0,2006.0,Vinyl Siding,879.0,True,1863.0,219210
8850.0,Old Town,7.0,1916.0,Metal Siding,815.0,True,1690.0,144000
9100.0,College Creek,7.0,2001.0,Vinyl Siding,1212.0,True,1212.0,178000
11235.0,Sawyer,4.0,1963.0,Hard Board,1051.0,True,1382.0,148000
9353.0,North Ames,4.0,1970.0,Metal Siding,864.0,True,864.0,116050
10400.0,College Creek,7.0,1998.0,Vinyl Siding,866.0,,1779.0,197900
6000.0,Brookside,5.0,1925.0,Wood Siding,884.0,True,1348.0,117000
9750.0,College Creek,7.0,2000.0,Vinyl Siding,1630.0,True,1630.0,213000
10140.0,Northwest Ames,5.0,1975.0,Hard Board,1056.0,True,1074.0,153500
14684.0,Sawyer West,7.0,1990.0,Hard Board,,True,2196.0,271900
8900.0,Sawyer West,4.0,1966.0,Hard Board,1056.0,True,1056.0,107000
9135.0,College Creek,6.0,2003.0,Vinyl Siding,1682.0,True,1700.0,200000
7763.0,North Ames,5.0,1962.0,Metal Siding,,True,1283.0,140000
10182.0,Somerset,8.0,2006.0,Vinyl Siding,1660.0,True,1660.0,290000
11218.0,Sawyer West,6.0,1992.0,Wood Siding,1055.0,True,1845.0,189000
12134.0,Gilbert,8.0,1988.0,Wood Siding,559.0,True,1752.0,164000
9340.0,Edwards,4.0,1941.0,Metal Siding,672.0,True,672.0,113000
,Sawyer,4.0,1965.0,Vinyl Siding,648.0,True,960.0,145000
10205.0,North Ames,5.0,1962.0,Metal Siding,925.0,True,999.0,134500
7094.0,Sawyer,5.0,1966.0,Vinyl Siding,894.0,True,894.0,125000
8930.0,Sawyer,6.0,1978.0,Vinyl Siding,0.0,True,1902.0,112000
8640.0,Somerset,8.0,2009.0,Cement Board,1300.0,True,1314.0,229456
6240.0,Brookside,4.0,1947.0,Asbestos Shingles,0.0,False,912.0,80500
1680.0,,6.0,1971.0,Cement Board,672.0,True,1218.0,91500
7800.0,North Ames,5.0,1964.0,Wood Siding,912.0,True,912.0,115000
8250.0,Sawyer,5.0,,Hard Board,952.0,True,1211.0,134000
10496.0,North Ames,6.0,1949.0,Wood Siding,1040.0,True,1846.0,143000
10680.0,North Ames,5.0,1951.0,Wood Siding,2136.0,False,2136.0,137900
15384.0,Gilbert,7.0,2004.0,Vinyl Siding,788.0,True,1490.0,184000
10482.0,North Ames,6.0,1958.0,Vinyl Siding,588.0,True,1138.0,145000
14598.0,Somerset,6.0,2007.0,Vinyl Siding,894.0,True,1933.0,214000
8872.0,North Ames,5.0,1965.0,Vinyl Siding,912.0,True,912.0,147000
8769.0,Northridge Heights,9.0,2008.0,Metal Siding,1702.0,True,1702.0,367294
7910.0,,5.0,1960.0,Brick Face,1075.0,True,1507.0,127000
18890.0,Sawyer,5.0,1977.0,Plywood,1361.0,True,2620.0,190000
7728.0,North Ames,5.0,1962.0,Wood Siding,1106.0,True,1190.0,132500
9842.0,North Ames,4.0,1962.0,Hard Board,0.0,True,1224.0,101800
12160.0,North Ames,5.0,1959.0,Plywood,1188.0,True,1188.0,142000
8525.0,,,1911.0,Metal Siding,940.0,False,1964.0,130000
13132.0,Crawford,5.0,1914.0,Wood Siding,747.0,True,1784.0,138887
2628.0,Northridge Heights,7.0,2003.0,Vinyl Siding,764.0,True,1626.0,175500
12393.0,College Creek,7.0,2004.0,Vinyl Siding,847.0,True,1948.0,195000
13072.0,Sawyer West,6.0,2005.0,Vinyl Siding,1141.0,True,1141.0,142500
9037.0,Timberland,8.0,2006.0,Vinyl Siding,,True,1484.0,265900
8158.0,College Creek,7.0,2003.0,Vinyl Siding,884.0,True,1768.0,224900
9849.0,Somerset,7.0,2007.0,Vinyl Siding,1689.0,True,1689.0,248328
10625.0,Northwest Ames,7.0,1974.0,Plywood,1053.0,True,1173.0,170000
13891.0,Northridge Heights,10.0,2006.0,Vinyl Siding,2076.0,True,2076.0,465000
11435.0,Crawford,8.0,1929.0,Brick Face,792.0,True,1517.0,230000
12090.0,Northwest Ames,6.0,1984.0,Vinyl Siding,585.0,True,1868.0,178000
8125.0,Somerset,,2005.0,Vinyl Siding,756.0,True,1553.0,186500
12328.0,Mitchell,6.0,1976.0,Hard Board,1012.0,True,1034.0,169900
9600.0,Old Town,6.0,1917.0,Asbestos Shingles,735.0,False,2058.0,129500
7200.0,North Ames,5.0,1950.0,Metal Siding,876.0,True,988.0,119000
11160.0,North Ames,7.0,1968.0,Brick Face,2110.0,True,2110.0,244000
3136.0,Northridge Heights,7.0,,Vinyl Siding,1405.0,True,1405.0,171750
9858.0,Mitchell,5.0,1968.0,Hard Board,864.0,True,874.0,130000
17542.0,Veenker,7.0,1974.0,Wood Siding,1192.0,True,2167.0,294000
6240.0,Brookside,6.0,1931.0,Wood Siding,884.0,True,1367.0,127500
14303.0,Northridge,8.0,1994.0,Hard Board,1986.0,True,1987.0,301500
4060.0,Edwards,5.0,1922.0,Wood Siding,864.0,True,864.0,99900
9587.0,Gilbert,7.0,2005.0,Vinyl Siding,856.0,True,1166.0,190000
9750.0,North Ames,6.0,1969.0,Hard Board,,True,1054.0,151000
24682.0,Gilbert,6.0,1999.0,Vinyl Siding,841.0,True,1675.0,181000
9600.0,North Ames,5.0,1956.0,Metal Siding,1050.0,True,1050.0,128900
11250.0,Clear Creek,4.0,1957.0,Wood Siding,1104.0,True,1788.0,161500
13515.0,Brookside,6.0,1919.0,Wood Siding,764.0,,1824.0,180500
4060.0,North Ames,6.0,1998.0,Metal Siding,1405.0,True,1337.0,181000
3735.0,Somerset,7.0,1999.0,Metal Siding,691.0,True,1452.0,183900
13214.0,Timberland,9.0,2008.0,Stucco,2002.0,True,2018.0,378500
14100.0,Crawford,8.0,1935.0,Stucco,728.0,True,3447.0,381000
11344.0,North Ames,5.0,1958.0,Metal Siding,874.0,True,1524.0,144000
23595.0,Clear Creek,7.0,1979.0,Plywood,1332.0,True,1524.0,260000
9156.0,Northwest Ames,6.0,1968.0,Brick Face,1489.0,True,1489.0,185750
13526.0,Sawyer,5.0,1965.0,Hard Board,935.0,True,935.0,137000
11512.0,Edwards,6.0,1959.0,Plywood,1019.0,True,1357.0,177000
5362.0,Crawford,5.0,1910.0,Wood Siding,661.0,True,1250.0,139000
11345.0,North Ames,5.0,1948.0,Asbestos Shingles,928.0,True,1920.0,137000
17871.0,Northwest Ames,6.0,1967.0,Hard Board,1680.0,True,1724.0,197900
9473.0,,8.0,2002.0,Vinyl Siding,1128.0,True,2031.0,237000
7500.0,Iowa DOT and Rail Road,4.0,1920.0,Metal Siding,698.0,True,1128.0,68400
9808.0,College Creek,7.0,2002.0,Vinyl Siding,1573.0,True,1573.0,227000
8049.0,Timberland,7.0,1990.0,Hard Board,1309.0,True,1339.0,180000
8800.0,College Creek,5.0,1977.0,Hard Board,1040.0,True,1040.0,150500
9400.0,Mitchell,6.0,1971.0,Metal Siding,912.0,True,1824.0,139000
9638.0,South & West of Iowa State University,6.0,1919.0,Wood Siding,804.0,True,2447.0,169000
6000.0,Brookside,6.0,1939.0,Metal Siding,780.0,True,1412.0,132500
36500.0,Clear Creek,5.0,1964.0,Wood Siding,1624.0,True,1582.0,190000
5664.0,Stone Brook,8.0,2000.0,Cement Board,1501.0,True,1659.0,278000
11065.0,Northridge Heights,8.0,2006.0,Vinyl Siding,1085.0,,1970.0,281000
14112.0,North Ames,5.0,1964.0,Wood Siding,1152.0,True,1152.0,180500
1680.0,,,1972.0,Cement Board,630.0,True,1302.0,119500
6600.0,Old Town,5.0,1892.0,Wood Siding,994.0,False,2372.0,107500
10140.0,Northwest Ames,7.0,1976.0,Hard Board,832.0,True,1664.0,162900
8172.0,Edwards,5.0,1955.0,Wood Shingles,864.0,True,864.0,115000
8400.0,North Ames,5.0,1968.0,Hard Board,1052.0,True,1052.0,138500
8700.0,North Ames,5.0,1963.0,Metal Siding,1120.0,True,1128.0,155000
3675.0,Edwards,6.0,2005.0,Vinyl Siding,547.0,True,1072.0,140000
7500.0,North Ames,5.0,1959.0,Brick Face,1246.0,True,1246.0,154000
10762.0,Gilbert,7.0,1999.0,Vinyl Siding,978.0,True,1983.0,225000
7500.0,Crawford,6.0,1942.0,Wood Siding,771.0,,1494.0,177500
10120.0,Northridge,8.0,1994.0,Vinyl Siding,1165.0,True,2526.0,290000
8688.0,Somerset,,2005.0,Vinyl Siding,,True,1616.0,232000
3363.0,Edwards,7.0,2004.0,Vinyl Siding,976.0,True,1708.0,130000
13173.0,Northridge Heights,9.0,2006.0,,1652.0,True,1652.0,325000
6955.0,Northridge Heights,7.0,2005.0,Vinyl Siding,1368.0,True,1368.0,202500
8072.0,College Creek,5.0,1994.0,Vinyl Siding,,True,990.0,138000
12000.0,Old Town,5.0,1948.0,Metal Siding,924.0,True,1122.0,147000
7153.0,Sawyer West,6.0,1991.0,Hard Board,1278.0,True,1294.0,179200
17500.0,Crawford,7.0,1959.0,Brick Face,1902.0,True,1902.0,335000
8814.0,College Creek,7.0,2005.0,Vinyl Siding,1274.0,True,1274.0,203000
9572.0,Northridge,8.0,,Wood Siding,1453.0,True,2810.0,302000
14774.0,Northridge,9.0,1999.0,,1393.0,True,2599.0,333168
8190.0,Edwards,,1954.0,Wood Siding,948.0,True,948.0,119000
11075.0,North Ames,6.0,1969.0,Hard Board,,True,2112.0,206900
4230.0,Somerset,7.0,2006.0,Vinyl Siding,1352.0,True,1352.0,208900
14781.0,College Creek,8.0,2001.0,Vinyl Siding,1753.0,True,1787.0,275000
10215.0,Edwards,4.0,1954.0,Wood Siding,864.0,True,948.0,111000
8400.0,North Ames,6.0,1957.0,Brick Face,1478.0,True,1478.0,156500
6627.0,Brookside,3.0,,Vinyl Siding,0.0,False,720.0,72500
10186.0,Northridge,7.0,1992.0,Hard Board,750.0,True,1923.0,190000
5330.0,,,1940.0,Vinyl Siding,,True,708.0,82500
,Somerset,8.0,2006.0,Vinyl Siding,1795.0,True,1795.0,147000
3636.0,Iowa DOT and Rail Road,4.0,1922.0,Asbestos Shingles,796.0,False,796.0,55000
4270.0,Edwards,3.0,1931.0,Metal Siding,544.0,True,774.0,79000
,Mitchell,5.0,1982.0,Vinyl Siding,816.0,,816.0,130500
10440.0,Old Town,6.0,1920.0,Brick Face,1510.0,True,2792.0,256000
9084.0,Gilbert,7.0,1998.0,Vinyl Siding,935.0,True,1632.0,176500
10000.0,Somerset,8.0,2006.0,Vinyl Siding,1588.0,True,1588.0,227000
10780.0,College Creek,5.0,1976.0,Metal Siding,,True,954.0,132500
8877.0,Edwards,4.0,1938.0,Metal Siding,816.0,True,816.0,100000
7200.0,Iowa DOT and Rail Road,5.0,1938.0,Wood Siding,803.0,True,1360.0,125500
2368.0,Briardale,,1970.0,,765.0,True,1365.0,125000
,Northwest Ames,,1977.0,Plywood,1350.0,True,1334.0,167900
9246.0,Northwest Ames,5.0,1973.0,Plywood,1656.0,True,1656.0,135000
4118.0,,4.0,1941.0,Wood Siding,693.0,False,693.0,52500
9560.0,College Creek,5.0,1972.0,Metal Siding,864.0,True,864.0,128500
8294.0,North Ames,4.0,1971.0,Metal Siding,858.0,True,872.0,123000
13695.0,Sawyer West,6.0,2003.0,,1114.0,True,1114.0,155000
9375.0,College Creek,8.0,,Vinyl Siding,1284.0,True,2169.0,228500
,Crawford,6.0,1928.0,Brick Face,896.0,True,1913.0,177000
11103.0,College Creek,7.0,2006.0,Vinyl Siding,728.0,True,1456.0,155835
6000.0,Old Town,4.0,1920.0,Metal Siding,960.0,True,960.0,108500
20781.0,Northwest Ames,7.0,1968.0,Brick Face,1568.0,True,2156.0,262500
15306.0,Timberland,8.0,2006.0,Vinyl Siding,1732.0,True,1776.0,283463
16196.0,Sawyer West,7.0,1998.0,Vinyl Siding,1482.0,True,1494.0,215000
5250.0,Old Town,8.0,1872.0,Metal Siding,684.0,False,2358.0,122000
11643.0,North Ames,5.0,1969.0,Metal Siding,1248.0,True,2634.0,200000
9247.0,North Ames,6.0,1962.0,Hard Board,858.0,True,1716.0,171000
6000.0,Brookside,6.0,1937.0,Metal Siding,698.0,True,1176.0,134900
14720.0,Northridge,8.0,1995.0,Vinyl Siding,2033.0,True,3238.0,410000
10316.0,College Creek,7.0,2000.0,Vinyl Siding,992.0,True,1865.0,235000
10192.0,Northwest Ames,7.0,1968.0,Metal Siding,570.0,True,1920.0,170000
9477.0,North Ames,5.0,1966.0,Hard Board,864.0,True,892.0,110000
12537.0,North Ames,5.0,1971.0,Vinyl Siding,1078.0,True,1078.0,149900
,Somerset,6.0,2000.0,Metal Siding,756.0,True,1573.0,177500
16737.0,Northridge Heights,9.0,2004.0,Vinyl Siding,1980.0,True,1980.0,315000
9842.0,South & West of Iowa State University,5.0,1921.0,Metal Siding,612.0,True,2601.0,189000
16158.0,Stone Brook,7.0,2005.0,Vinyl Siding,,True,1530.0,260000
12513.0,North Ames,4.0,1920.0,Vinyl Siding,715.0,True,1738.0,104900
8499.0,Gilbert,6.0,2006.0,Vinyl Siding,616.0,True,1412.0,156932
3180.0,Somerset,7.0,,,600.0,True,1200.0,144152
7500.0,Somerset,7.0,2000.0,Vinyl Siding,814.0,True,1674.0,216000
9179.0,College Creek,7.0,1999.0,Vinyl Siding,873.0,True,1790.0,193000
2665.0,Meadow Village,5.0,1977.0,Cement Board,757.0,True,1475.0,127000
4435.0,College Creek,6.0,2003.0,Vinyl Siding,848.0,True,848.0,144000
10635.0,College Creek,8.0,2003.0,Vinyl Siding,1657.0,True,1668.0,232000
9600.0,North Ames,6.0,1955.0,Asbestos Shingles,992.0,True,1661.0,165500
11400.0,Northridge,10.0,2001.0,Vinyl Siding,2633.0,True,2633.0,466500
,Somerset,7.0,2005.0,Cement Board,1026.0,True,1958.0,250000
10991.0,Timberland,8.0,2007.0,Vinyl Siding,1571.0,True,1571.0,239000
6292.0,South & West of Iowa State University,6.0,1930.0,,768.0,False,790.0,91000
10998.0,Edwards,5.0,1941.0,Wood Siding,984.0,True,1604.0,117000
1953.0,Briardale,6.0,1973.0,Hard Board,483.0,True,987.0,83000
9735.0,Timberland,5.0,2006.0,Vinyl Siding,384.0,True,1394.0,167500
8212.0,Edwards,3.0,1914.0,Stucco,864.0,False,864.0,58500
12925.0,North Ames,6.0,1970.0,Brick Face,1205.0,True,2117.0,237500
7200.0,Old Town,7.0,1920.0,Wood Siding,596.0,True,1762.0,157000
25339.0,Sawyer,5.0,1918.0,Wood Siding,816.0,True,1416.0,112000
9060.0,Edwards,6.0,1939.0,Wood Shingles,560.0,True,1258.0,105000
5436.0,Iowa DOT and Rail Road,4.0,1922.0,Vinyl Siding,796.0,True,1154.0,125500
16692.0,Northwest Ames,7.0,1978.0,Plywood,1392.0,True,2784.0,250000
8520.0,Old Town,6.0,1916.0,Stucco,714.0,False,2526.0,136000
14892.0,Gilbert,9.0,2006.0,Vinyl Siding,,True,1746.0,377500
6000.0,Brookside,6.0,1941.0,Wood Siding,735.0,True,1218.0,131000
9100.0,College Creek,7.0,2000.0,Vinyl Siding,1525.0,True,1525.0,235000
8944.0,North Ames,5.0,1967.0,Plywood,,True,1584.0,124000
7838.0,North Ames,5.0,1967.0,Hard Board,864.0,True,900.0,123000
4045.0,Bloomington Heights,7.0,2006.0,Vinyl Siding,1356.0,True,1500.0,246578
12665.0,Timberland,8.0,2005.0,Vinyl Siding,1094.0,True,2482.0,281213
57200.0,Timberland,5.0,1948.0,Wood Siding,747.0,True,1687.0,160000
6120.0,,5.0,1920.0,Metal Siding,939.0,True,1513.0,137500
,North Ames,5.0,,,1208.0,True,1904.0,138000
6171.0,South & West of Iowa State University,6.0,1925.0,Wood Shingles,976.0,True,1608.0,137450
,Gilbert,6.0,2004.0,Vinyl Siding,839.0,True,1593.0,193000
6762.0,College Creek,7.0,2006.0,Vinyl Siding,1286.0,True,1294.0,193879
15256.0,Somerset,8.0,2007.0,Vinyl Siding,1485.0,True,1464.0,282922
10410.0,Old Town,3.0,1915.0,Wood Siding,672.0,True,1214.0,105000
3842.0,Crawford,8.0,2004.0,,1594.0,True,1646.0,275000
8445.0,College Creek,5.0,1972.0,Hard Board,768.0,True,768.0,133000
8780.0,Mitchell,5.0,1985.0,Hard Board,833.0,True,833.0,112000
7740.0,Old Town,4.0,1910.0,Vinyl Siding,622.0,True,1363.0,125500
20544.0,Northwest Ames,7.0,,Plywood,791.0,True,2093.0,215000
12420.0,College Creek,7.0,2001.0,Vinyl Siding,944.0,True,1840.0,230000
9600.0,North Ames,6.0,1950.0,Vinyl Siding,856.0,,1668.0,140000
7200.0,North Ames,,1949.0,Brick Face,0.0,False,1040.0,90000
10994.0,Sawyer West,8.0,2005.0,Vinyl Siding,1844.0,,1844.0,257000
,Brookside,6.0,1923.0,Wood Siding,833.0,True,1848.0,207000
3635.0,Bloomington Heights,7.0,2007.0,Vinyl Siding,1386.0,True,1569.0,175900
11340.0,Old Town,4.0,1885.0,Vinyl Siding,777.0,True,2290.0,122500
16545.0,Northridge,8.0,1998.0,Vinyl Siding,1284.0,True,2450.0,340000
9204.0,North Ames,5.0,1963.0,Hard Board,1144.0,,1144.0,124000
16381.0,Crawford,6.0,1969.0,Plywood,1844.0,True,1844.0,223000
11700.0,Northwest Ames,6.0,1968.0,Hard Board,708.0,True,1416.0,179900
4043.0,Northpark Villa,6.0,1977.0,Plywood,,True,1069.0,127500
4435.0,College Creek,6.0,2003.0,Vinyl Siding,848.0,True,848.0,136500
19690.0,Edwards,6.0,,Plywood,697.0,True,2201.0,274970
9503.0,North Ames,5.0,1958.0,Hard Board,1024.0,True,1344.0,144000
10721.0,North Ames,6.0,1959.0,Hard Board,1252.0,True,1252.0,142000
,Northridge,7.0,1994.0,Vinyl Siding,1223.0,True,2127.0,271000
10930.0,North Ames,5.0,1945.0,Metal Siding,913.0,True,1558.0,140000
7200.0,Old Town,5.0,1940.0,Metal Siding,788.0,True,804.0,119000
12546.0,Northwest Ames,6.0,1981.0,Metal Siding,1440.0,True,1440.0,182900
21930.0,Gilbert,5.0,2005.0,Vinyl Siding,732.0,True,1838.0,192140
4928.0,Northpark Villa,6.0,1976.0,Plywood,958.0,True,958.0,143750
10800.0,Old Town,4.0,1927.0,Wood Siding,656.0,True,968.0,64500
10261.0,Gilbert,6.0,2000.0,Vinyl Siding,936.0,True,1792.0,186500
17400.0,Mitchell,5.0,1977.0,Brick Face,1126.0,True,1126.0,160000
8400.0,North Ames,6.0,1962.0,Wood Siding,1319.0,True,1537.0,174000
9000.0,North Ames,4.0,1971.0,Hard Board,864.0,True,864.0,120500
12444.0,Northridge Heights,8.0,2008.0,Vinyl Siding,,True,1932.0,394617
,Old Town,6.0,1957.0,,912.0,True,1236.0,149700
11584.0,Northwest Ames,7.0,1979.0,Hard Board,539.0,True,1725.0,197000
11526.0,Crawford,6.0,1922.0,,588.0,True,2555.0,191000
4426.0,College Creek,,2004.0,Vinyl Siding,848.0,True,848.0,149300
11003.0,Somerset,10.0,2008.0,Vinyl Siding,1017.0,True,2007.0,310000
8854.0,Brookside,6.0,1916.0,Wood Siding,952.0,False,952.0,121000
8500.0,College Creek,7.0,2004.0,Vinyl Siding,1422.0,True,1422.0,179600
8400.0,Sawyer,,1966.0,Vinyl Siding,814.0,True,913.0,129000
26142.0,Mitchell,5.0,1962.0,Hard Board,1188.0,True,1188.0,157900
10000.0,College Creek,8.0,1995.0,Vinyl Siding,1220.0,True,2090.0,240000
11767.0,Edwards,4.0,1910.0,Metal Siding,560.0,False,1346.0,112000
1533.0,Meadow Village,5.0,1970.0,Cement Board,630.0,True,630.0,92000
9000.0,North Ames,5.0,1974.0,Vinyl Siding,896.0,,1792.0,136000
9262.0,Somerset,8.0,2008.0,Cement Board,1573.0,True,1578.0,287090
3675.0,Edwards,5.0,2005.0,Vinyl Siding,547.0,True,1072.0,145000
,Mitchell,5.0,2006.0,Vinyl Siding,1140.0,True,1140.0,84500
7500.0,Somerset,7.0,2004.0,Vinyl Siding,,True,1221.0,185000
7917.0,Gilbert,6.0,1999.0,Vinyl Siding,953.0,True,1647.0,175000
13175.0,Northwest Ames,6.0,1978.0,Plywood,1542.0,True,2073.0,210000
9042.0,Crawford,7.0,1941.0,Cement Board,1152.0,True,2340.0,266500
9717.0,North Ames,5.0,1950.0,Metal Siding,1078.0,True,1078.0,142125
