House ID,LotArea,Neighborhood,OverallQual,YearBuilt,Exterior1st,TotalBsmtSF,CentralAir,GrLivArea,SalePrice
House 1054,7200.0,College Creek,5.0,1972.0,Wood Shingles,,True,768.0,133900
House 1055,11075.0,Mitchell,5.0,1969.0,Hard Board,784.0,True,1968.0,172000
House 1056,9400.0,Edwards,6.0,1975.0,Wood Shingles,945.0,True,980.0,127500
House 1057,7136.0,Crawford,6.0,1946.0,Metal Siding,979.0,False,1958.0,145000
House 1058,1300.0,Bluestem,6.0,1980.0,Metal Siding,561.0,,1229.0,124000
House 1059,7420.0,Sawyer,5.0,1962.0,Metal Siding,1057.0,True,1057.0,132000
House 1060,8450.0,College Creek,7.0,2003.0,Vinyl Siding,1337.0,True,1337.0,185000
House 1061,2572.0,Somerset,7.0,1999.0,Metal Siding,696.0,True,1416.0,155000
House 1062,7207.0,Brookside,5.0,1958.0,Wood Siding,858.0,True,858.0,116500
House 1063,12227.0,Northwest Ames,6.0,1977.0,Hard Board,1330.0,True,2872.0,272000
House 1064,,Northpark Villa,6.0,1976.0,Plywood,804.0,True,1548.0,155000
House 1065,11923.0,College Creek,9.0,2007.0,Vinyl Siding,1800.0,True,1800.0,239000
House 1066,11316.0,Timberland,7.0,2002.0,Vinyl Siding,817.0,True,,214900
House 1067,10237.0,Gilbert,6.0,2005.0,Vinyl Siding,783.0,,1484.0,178900
House 1068,9600.0,Crawford,5.0,1940.0,Metal Siding,728.0,True,1308.0,160000
House 1069,7390.0,North Ames,5.0,,Wood Siding,1098.0,True,1098.0,135000
House 1070,5925.0,Old Town,3.0,1910.0,Vinyl Siding,600.0,False,968.0,37900
House 1071,10382.0,North Ames,6.0,1958.0,Hard Board,588.0,True,1095.0,140000
House 1072,10800.0,North Ames,4.0,1949.0,Asbestos Shingles,720.0,False,1192.0,135000
House 1073,2268.0,Northridge Heights,7.0,2003.0,Vinyl Siding,,True,1626.0,173000
House 1074,7892.0,Sawyer West,6.0,1979.0,Plywood,918.0,True,918.0,99500
House 1075,11639.0,Somerset,7.0,2007.0,Cement Board,1428.0,True,1428.0,182000
House 1076,11414.0,Brookside,7.0,1910.0,Hard Board,728.0,False,2019.0,167500
House 1077,2651.0,Somerset,7.0,2000.0,Metal Siding,673.0,True,1382.0,165000
House 1078,5900.0,Brookside,4.0,1923.0,Wood Siding,440.0,True,869.0,85500
House 1079,4274.0,Somerset,7.0,2006.0,Vinyl Siding,1241.0,True,1241.0,199900
House 1080,9450.0,Edwards,4.0,1954.0,Metal Siding,894.0,,894.0,110000
House 1081,8816.0,Sawyer,5.0,1963.0,Vinyl Siding,1121.0,True,1121.0,139000
House 1082,12122.0,,7.0,1961.0,Cement Board,944.0,,999.0,178400
House 1083,12203.0,Northridge,8.0,1998.0,Vinyl Siding,1225.0,True,2612.0,336000
House 1084,3182.0,Bloomington Heights,7.0,2007.0,Vinyl Siding,,True,1266.0,159895
House 1085,11250.0,College Creek,8.0,2002.0,Cement Board,1128.0,True,2290.0,255900
House 1086,10125.0,Mitchell,,1977.0,Plywood,0.0,True,1734.0,126000
House 1087,10880.0,Edwards,5.0,1950.0,Metal Siding,1164.0,False,1164.0,125000
House 1088,,Old Town,6.0,1910.0,Vinyl Siding,485.0,True,,117000
House 1089,10159.0,Northridge Heights,9.0,2009.0,Vinyl Siding,1930.0,True,1940.0,395192
House 1090,12046.0,Northwest Ames,6.0,1976.0,Plywood,848.0,True,2030.0,195000
House 1091,8125.0,Somerset,7.0,2006.0,Vinyl Siding,770.0,True,,197000
House 1092,9452.0,Northridge,8.0,1997.0,Vinyl Siding,1396.0,True,2392.0,348000
House 1093,17671.0,Old Town,8.0,1882.0,Wood Siding,916.0,True,1742.0,168000
House 1094,9760.0,North Ames,6.0,1964.0,Wood Siding,822.0,True,1851.0,187000
House 1095,8846.0,College Creek,6.0,2005.0,Vinyl Siding,750.0,True,1500.0,173900
House 1096,12456.0,Northridge Heights,,2006.0,Cement Board,1700.0,True,1718.0,337500
House 1097,4712.0,Brookside,4.0,1946.0,Metal Siding,747.0,True,1230.0,121600
House 1098,10659.0,North Ames,5.0,1961.0,Wood Siding,1050.0,True,1050.0,136500
House 1099,11717.0,Northwest Ames,6.0,,Hard Board,1442.0,True,,185000
House 1100,9786.0,Iowa DOT and Rail Road,3.0,1922.0,Wood Siding,1007.0,False,1077.0,91000
House 1101,6762.0,College Creek,7.0,2006.0,Vinyl Siding,1187.0,True,1208.0,206000
House 1102,10206.0,Edwards,3.0,1952.0,Brick,0.0,False,944.0,82000
House 1103,5400.0,Old Town,5.0,1920.0,Wood Siding,691.0,True,691.0,86000
House 1104,11957.0,Somerset,8.0,2006.0,Vinyl Siding,1574.0,True,1574.0,232000
House 1105,11500.0,Northwest Ames,5.0,1976.0,Vinyl Siding,1680.0,True,1680.0,136905
House 1106,3182.0,Bloomington Heights,7.0,2005.0,Vinyl Siding,1346.0,True,1504.0,181000
House 1107,8385.0,College Creek,5.0,1977.0,Hard Board,985.0,True,985.0,149900
House 1108,12155.0,North Ames,6.0,1970.0,Plywood,1657.0,True,1657.0,163500
House 1109,2217.0,Meadow Village,4.0,1970.0,Cement Board,546.0,True,1092.0,88000
House 1110,12118.0,Mitchell,7.0,2004.0,Vinyl Siding,1710.0,True,1710.0,240000
House 1111,6000.0,South & West of Iowa State University,5.0,1926.0,Wood Siding,1008.0,True,1522.0,102000
House 1112,21286.0,Sawyer,5.0,,Wood Siding,720.0,True,1271.0,135000
House 1113,9825.0,Edwards,5.0,1965.0,Asphalt Shingles,0.0,False,1664.0,100000
House 1114,10592.0,Crawford,6.0,1923.0,Wood Siding,602.0,True,1502.0,165000
House 1115,7200.0,Old Town,5.0,1910.0,Metal Siding,1022.0,False,1022.0,85000
House 1116,11664.0,,6.0,1948.0,Metal Siding,1082.0,True,1082.0,119200
House 1117,8400.0,Northwest Ames,8.0,2001.0,Vinyl Siding,810.0,True,1665.0,227000
House 1118,11883.0,College Creek,7.0,1996.0,Vinyl Siding,1504.0,True,1504.0,203000
House 1119,5814.0,Stone Brook,8.0,1984.0,Hard Board,1220.0,True,,187500
House 1120,10784.0,Gilbert,7.0,1991.0,Hard Board,384.0,True,1472.0,160000
House 1121,3013.0,Bloomington Heights,7.0,2005.0,Vinyl Siding,1362.0,True,1506.0,213490
House 1122,7024.0,Edwards,4.0,2005.0,Vinyl Siding,1132.0,True,1132.0,176000
House 1123,7406.0,College Creek,7.0,2006.0,Vinyl Siding,1199.0,True,1220.0,194000
House 1124,9439.0,Old Town,5.0,1930.0,Wood Siding,912.0,,1248.0,87000
House 1125,3182.0,Bloomington Heights,7.0,2005.0,Vinyl Siding,,True,1504.0,191000
House 1126,15498.0,Timberland,8.0,1976.0,Stone,1565.0,True,2898.0,287000
House 1127,7700.0,College Creek,5.0,1972.0,Vinyl Siding,882.0,True,882.0,112500
House 1128,,North Ames,5.0,1960.0,Metal Siding,1268.0,True,1264.0,167500
House 1129,9520.0,Timberland,8.0,2007.0,Vinyl Siding,1638.0,True,1646.0,293077
House 1130,9492.0,,5.0,1941.0,Wood Shingles,768.0,True,1376.0,105000
House 1131,1680.0,Briardale,6.0,1972.0,Hard Board,672.0,True,1218.0,118000
House 1132,7082.0,South & West of Iowa State University,5.0,1916.0,Vinyl Siding,686.0,True,1928.0,160000
House 1133,15863.0,South & West of Iowa State University,7.0,1920.0,,824.0,,,197000
House 1134,14541.0,Northridge,8.0,1993.0,Metal Siding,1338.0,True,2520.0,310000
House 1135,8125.0,College Creek,,2002.0,Vinyl Siding,1654.0,True,1654.0,230000
House 1136,6305.0,Crawford,5.0,1938.0,Metal Siding,920.0,True,954.0,119750
House 1137,11500.0,Edwards,4.0,1957.0,,0.0,False,845.0,84000
House 1138,12898.0,Timberland,9.0,2007.0,Vinyl Siding,1620.0,True,1620.0,315500
House 1139,9240.0,College Creek,8.0,2001.0,Vinyl Siding,1055.0,True,2263.0,287000
House 1140,1533.0,Meadow Village,4.0,1970.0,Cement Board,546.0,True,1344.0,97000
House 1141,1477.0,Meadow Village,4.0,1970.0,Cement Board,630.0,True,630.0,80000
House 1142,13125.0,Sawyer,5.0,1957.0,Wood Siding,1134.0,True,1803.0,155000
House 1143,9130.0,Northwest Ames,6.0,1966.0,Hard Board,800.0,True,1632.0,173000
House 1144,5381.0,Northridge Heights,6.0,2005.0,,1306.0,True,1306.0,196000
House 1145,11839.0,Sawyer West,7.0,1990.0,Hard Board,1475.0,,2329.0,262280
House 1146,9600.0,Northwest Ames,8.0,1981.0,Brick Face,2524.0,True,2524.0,278000
House 1147,13680.0,Edwards,3.0,1955.0,Brick Face,0.0,True,1733.0,139600
House 1148,16056.0,Stone Brook,9.0,2005.0,Cement Board,,True,2868.0,556581
House 1149,9245.0,College Creek,5.0,1994.0,Vinyl Siding,,True,990.0,145000
House 1150,21750.0,Mitchell,5.0,1960.0,Hard Board,0.0,True,1771.0,115000
House 1151,11100.0,Edwards,4.0,1946.0,Metal Siding,0.0,True,930.0,84900
House 1152,8993.0,Gilbert,7.0,2007.0,Vinyl Siding,1302.0,True,1302.0,176485
House 1153,11175.0,College Creek,7.0,2007.0,Vinyl Siding,1316.0,True,1316.0,200141
House 1154,9500.0,North Ames,6.0,1964.0,Vinyl Siding,816.0,True,1977.0,165000
House 1155,8562.0,Edwards,5.0,1957.0,Hard Board,1216.0,True,1526.0,144500
House 1156,11367.0,College Creek,8.0,2002.0,Vinyl Siding,1065.0,True,1989.0,255000
House 1157,11361.0,Northwest Ames,6.0,1976.0,Plywood,1193.0,True,1523.0,180000
House 1158,7052.0,Northridge Heights,7.0,2005.0,Vinyl Siding,1364.0,True,1364.0,185850
House 1159,29959.0,Northridge,7.0,1994.0,Hard Board,973.0,True,1850.0,248000
House 1160,11308.0,Northridge Heights,9.0,2008.0,Vinyl Siding,1104.0,True,2184.0,335000
House 1161,11275.0,Crawford,6.0,1932.0,Metal Siding,854.0,True,1991.0,220000
House 1162,4920.0,Stone Brook,8.0,2001.0,Cement Board,1338.0,True,1338.0,213500
House 1163,18000.0,Iowa DOT and Rail Road,3.0,1935.0,Metal Siding,,True,894.0,81000
House 1164,13600.0,Old Town,5.0,1900.0,Wood Siding,662.0,False,2337.0,90000
House 1165,6000.0,Old Town,6.0,1925.0,Metal Siding,1103.0,True,1103.0,110500
House 1166,11000.0,North Ames,5.0,1966.0,Plywood,1154.0,True,1154.0,154000
House 1167,14000.0,Clear Creek,,1996.0,Wood Siding,1306.0,True,2260.0,328000
House 1168,7837.0,Gilbert,6.0,1993.0,Vinyl Siding,799.0,True,1571.0,178000
House 1169,9760.0,North Ames,6.0,1964.0,Hard Board,,True,1611.0,167900
House 1170,3964.0,Meadow Village,6.0,1973.0,Cement Board,942.0,True,2521.0,151400
House 1171,9600.0,North Ames,5.0,1949.0,Metal Siding,845.0,True,893.0,135000
House 1172,10152.0,North Ames,5.0,1956.0,Metal Siding,1048.0,True,1048.0,135000
House 1173,11700.0,,6.0,1968.0,Metal Siding,727.0,True,1556.0,154000
House 1174,7585.0,Edwards,5.0,1948.0,Metal Siding,810.0,True,1456.0,91500
House 1175,7950.0,Edwards,6.0,1977.0,Hard Board,690.0,True,1426.0,159500
House 1176,8556.0,College Creek,7.0,2006.0,Vinyl Siding,1240.0,True,1240.0,194000
House 1177,13125.0,Crawford,7.0,1940.0,Wood Siding,,True,1740.0,219500
House 1178,10800.0,Old Town,5.0,1936.0,Wood Siding,796.0,True,,170000
House 1179,15870.0,North Ames,5.0,1969.0,Vinyl Siding,1096.0,True,,138800
House 1180,4435.0,College Creek,6.0,2004.0,Vinyl Siding,848.0,True,848.0,155900
House 1181,8775.0,College Creek,,,Vinyl Siding,990.0,True,990.0,126000
House 1182,11040.0,Northwest Ames,6.0,,Vinyl Siding,1258.0,,,145000
House 1183,7500.0,Sawyer,5.0,1963.0,,1040.0,True,1040.0,133000
House 1184,8749.0,College Creek,7.0,2002.0,Vinyl Siding,1459.0,True,1459.0,192000
House 1185,8800.0,North Ames,6.0,1964.0,Hard Board,1251.0,True,1251.0,160000
House 1186,13031.0,Gilbert,6.0,1995.0,Hard Board,691.0,True,1498.0,187500
House 1187,9069.0,Sawyer West,6.0,1992.0,Hard Board,936.0,True,996.0,147000
House 1188,1974.0,Meadow Village,4.0,1973.0,,546.0,True,1092.0,83500
House 1189,10574.0,Somerset,8.0,2005.0,Vinyl Siding,,True,1953.0,252000
House 1190,2522.0,Edwards,,2004.0,Vinyl Siding,970.0,True,1709.0,137500
House 1191,3316.0,,8.0,2005.0,Metal Siding,1247.0,True,1247.0,197000
House 1192,8544.0,North Ames,3.0,1950.0,Brick Face,0.0,False,1040.0,92900
House 1193,2160.0,Somerset,7.0,1999.0,Metal Siding,600.0,True,1252.0,160000
House 1194,8400.0,South & West of Iowa State University,6.0,1925.0,Metal Siding,1181.0,True,1694.0,136500
House 1195,9230.0,North Ames,5.0,1965.0,Metal Siding,864.0,True,1200.0,146000
House 1196,5868.0,North Ames,5.0,1956.0,Metal Siding,936.0,True,936.0,129000
House 1197,9317.0,College Creek,6.0,2006.0,Vinyl Siding,1314.0,True,1314.0,176432
House 1198,6882.0,Iowa DOT and Rail Road,6.0,1914.0,Wood Siding,684.0,True,1355.0,127000
House 1199,3696.0,Stone Brook,8.0,1986.0,Hard Board,1074.0,True,1088.0,170000
House 1200,6000.0,Brookside,4.0,1936.0,Metal Siding,672.0,True,1324.0,128000
House 1201,11880.0,Northwest Ames,7.0,1978.0,Plywood,1271.0,True,1601.0,157000
House 1202,8400.0,,2.0,1920.0,Wood Siding,290.0,,438.0,60000
House 1203,9758.0,North Ames,5.0,1971.0,Hard Board,950.0,,950.0,119500
House 1204,7000.0,North Ames,,1960.0,Wood Siding,1010.0,True,1134.0,135000
House 1205,8910.0,North Ames,6.0,1959.0,Brick Face,655.0,True,1194.0,159500
House 1206,2016.0,Briardale,5.0,1970.0,Hard Board,630.0,True,1302.0,106000
House 1207,12256.0,Northridge,8.0,1994.0,Hard Board,1463.0,True,2622.0,325000
House 1208,10357.0,Sawyer West,7.0,1990.0,Hard Board,910.0,True,1442.0,179900
House 1209,23257.0,Gilbert,7.0,2006.0,Vinyl Siding,868.0,True,2021.0,274725
House 1210,8063.0,Gilbert,6.0,2000.0,Vinyl Siding,924.0,,1690.0,181000
House 1211,11362.0,Northridge Heights,8.0,2004.0,Metal Siding,1836.0,True,,280000
House 1212,8000.0,Gilbert,6.0,1995.0,Hard Board,773.0,True,1658.0,188000
House 1213,10480.0,,7.0,1976.0,,803.0,True,1964.0,205000
House 1214,7100.0,North Ames,5.0,1957.0,Wood Shingles,816.0,True,816.0,129900
House 1215,8923.0,North Ames,5.0,1953.0,Wood Siding,1008.0,,1008.0,134500
House 1216,,Old Town,5.0,1954.0,Metal Siding,833.0,True,833.0,117000
House 1217,12085.0,Northridge Heights,8.0,2007.0,Vinyl Siding,1734.0,True,1734.0,318000
House 1218,7750.0,Gilbert,8.0,2002.0,Vinyl Siding,408.0,True,1419.0,184100
House 1219,9764.0,Sawyer,5.0,1967.0,Vinyl Siding,894.0,True,894.0,130000
House 1220,13825.0,Sawyer,5.0,,Metal Siding,533.0,True,1601.0,140000
House 1221,7560.0,North Ames,5.0,1959.0,Brick Face,1040.0,True,1040.0,133700
House 1222,8263.0,Iowa DOT and Rail Road,6.0,1920.0,Brick Face,1012.0,True,1012.0,118400
House 1223,10084.0,College Creek,7.0,,Vinyl Siding,1552.0,True,1552.0,212900
House 1224,8926.0,Edwards,4.0,1956.0,Asbestos Shingles,672.0,True,960.0,112000
House 1225,9405.0,Edwards,5.0,1947.0,Vinyl Siding,698.0,True,698.0,118000
House 1226,9125.0,Gilbert,7.0,1992.0,,384.0,True,1482.0,163900
House 1227,10434.0,North Ames,4.0,1955.0,Plywood,1005.0,True,1005.0,115000
House 1228,3684.0,Bloomington Heights,,2007.0,Vinyl Siding,1373.0,True,1555.0,174000
House 1229,14572.0,Gilbert,7.0,2004.0,Vinyl Siding,1530.0,True,1530.0,259000
House 1230,11796.0,Gilbert,7.0,2004.0,Vinyl Siding,847.0,True,1959.0,215000
House 1231,7200.0,Old Town,5.0,,Metal Siding,936.0,,936.0,140000
House 1232,7804.0,South & West of Iowa State University,4.0,1928.0,Wood Shingles,1122.0,True,1981.0,135000
House 1233,10712.0,Mitchell,5.0,1991.0,Hard Board,,,974.0,93500
House 1234,9900.0,Old Town,6.0,1880.0,Wood Siding,1008.0,True,2210.0,117500
House 1235,9828.0,Sawyer West,8.0,1995.0,Vinyl Siding,1128.0,True,2020.0,239500
House 1236,8773.0,Gilbert,6.0,1997.0,,916.0,True,1600.0,169000
House 1237,6180.0,Brookside,6.0,,,960.0,False,986.0,102000
House 1238,9600.0,North Ames,6.0,1950.0,Vinyl Siding,1032.0,True,1252.0,119000
House 1239,6342.0,Sawyer,5.0,,Vinyl Siding,780.0,False,1020.0,94000
House 1240,9819.0,Mitchell,6.0,1977.0,Plywood,1567.0,True,1567.0,196000
House 1241,8731.0,Brookside,5.0,1920.0,Stucco,915.0,True,1167.0,144000
House 1242,7350.0,North Ames,5.0,1951.0,Hard Board,952.0,True,952.0,139000
House 1243,,Northwest Ames,5.0,1976.0,Plywood,780.0,True,1868.0,197500
House 1244,9965.0,College Creek,8.0,2006.0,Vinyl Siding,1466.0,,2828.0,424870
House 1245,9000.0,Sawyer,5.0,,Wood Siding,1006.0,True,1006.0,80000
House 1246,12180.0,Edwards,4.0,1941.0,Metal Siding,672.0,False,924.0,80000
House 1247,6240.0,Brookside,5.0,1928.0,Metal Siding,1042.0,True,1576.0,149000
House 1248,11200.0,Sawyer West,6.0,1985.0,Wood Siding,1298.0,,1298.0,180000
House 1249,12000.0,Crawford,7.0,1941.0,Metal Siding,704.0,True,1564.0,174500
House 1250,5700.0,Old Town,7.0,1926.0,,572.0,True,1111.0,116900
House 1251,9000.0,Old Town,7.0,1920.0,Vinyl Siding,650.0,True,1482.0,143000
House 1252,8280.0,North Ames,6.0,1950.0,Brick Face,932.0,True,932.0,124000
House 1253,17755.0,Edwards,5.0,1959.0,Hard Board,1466.0,True,1466.0,149900
House 1254,14115.0,Crawford,6.0,1956.0,,1073.0,True,1811.0,230000
House 1255,5890.0,Iowa DOT and Rail Road,6.0,1930.0,,816.0,True,816.0,120500
House 1256,13700.0,North Ames,7.0,1965.0,Vinyl Siding,864.0,True,1820.0,201800
House 1257,10768.0,Veenker,5.0,1976.0,Plywood,1437.0,True,1437.0,218000
House 1258,9350.0,North Ames,5.0,1965.0,Brick Face,1219.0,True,1265.0,179900
House 1259,5001.0,Northridge Heights,7.0,2007.0,Vinyl Siding,1314.0,True,1314.0,230000
House 1260,11932.0,Somerset,8.0,2007.0,Vinyl Siding,,True,1580.0,235128
House 1261,9120.0,Northwest Ames,6.0,1974.0,Hard Board,,True,1876.0,185000
House 1262,2280.0,Northpark Villa,6.0,1978.0,Plywood,855.0,True,1456.0,146000
House 1263,14778.0,Crawford,6.0,1954.0,Hard Board,1296.0,True,1640.0,224000
House 1264,8724.0,Sawyer,5.0,1968.0,Vinyl Siding,894.0,True,894.0,129000
House 1265,12900.0,Sawyer,4.0,1969.0,Plywood,1198.0,True,,108959
House 1266,16157.0,Veenker,5.0,1978.0,Plywood,1360.0,True,1432.0,194000
House 1267,9541.0,Northridge Heights,7.0,2009.0,Vinyl Siding,1502.0,True,,233170
House 1268,10475.0,College Creek,8.0,2008.0,Vinyl Siding,1694.0,True,1694.0,245350
House 1269,10852.0,Gilbert,6.0,2000.0,Vinyl Siding,959.0,True,1671.0,173000
House 1270,13728.0,Edwards,,1935.0,Stucco,1127.0,True,,235000
House 1271,35760.0,Northridge,10.0,1995.0,Hard Board,1930.0,True,3627.0,625000
House 1272,9880.0,,6.0,1977.0,Plywood,1096.0,True,1118.0,171000
House 1273,9120.0,North Ames,6.0,1958.0,Metal Siding,1261.0,True,1261.0,163000
House 1274,4017.0,Somerset,7.0,2006.0,Metal Siding,625.0,True,1250.0,171900
House 1275,18030.0,Clear Creek,5.0,1946.0,Metal Siding,1598.0,True,3086.0,200500
House 1276,16560.0,Crawford,6.0,1932.0,Wood Siding,952.0,True,2345.0,239000
House 1277,10678.0,Northridge,8.0,1992.0,Hard Board,1683.0,True,2872.0,285000
House 1278,6951.0,Mitchell,5.0,1984.0,Hard Board,,True,923.0,119500
House 1279,,Old Town,6.0,1926.0,Metal Siding,818.0,True,1224.0,115000
House 1280,7681.0,Crawford,5.0,1921.0,Wood Siding,731.0,True,1343.0,154900
House 1281,8335.0,Edwards,,1954.0,Wood Siding,0.0,True,1124.0,93000
House 1282,11170.0,,7.0,1990.0,Metal Siding,1216.0,True,2514.0,250000
House 1283,5587.0,Crawford,8.0,2008.0,Cement Board,1600.0,True,1652.0,392500
House 1285,10800.0,Old Town,5.0,1920.0,Stucco,1120.0,True,1130.0,120000
House 1286,35133.0,Timberland,5.0,1963.0,Metal Siding,,True,1572.0,186700
House 1287,9738.0,Edwards,5.0,1924.0,Asbestos Shingles,784.0,True,1221.0,104900
House 1288,10615.0,Old Town,3.0,1900.0,Hard Board,978.0,True,1699.0,95000
House 1289,12461.0,Northridge,8.0,1994.0,Imitation Stucco,1624.0,,1624.0,262000
House 1290,8935.0,,,2002.0,Vinyl Siding,831.0,True,1660.0,195000
House 1291,7500.0,Gilbert,7.0,1999.0,Vinyl Siding,994.0,True,1804.0,189000
House 1292,32463.0,Mitchell,4.0,1961.0,Metal Siding,1249.0,True,1622.0,168000
House 1293,2645.0,Somerset,8.0,1999.0,Metal Siding,776.0,True,1441.0,174000
House 1294,9600.0,Old Town,5.0,1925.0,Vinyl Siding,702.0,True,1472.0,125000
House 1295,4500.0,Mitchell,,1999.0,Vinyl Siding,1224.0,True,1224.0,165000
House 1296,9364.0,Sawyer,6.0,1969.0,Hard Board,663.0,True,1352.0,158000
House 1297,8029.0,Gilbert,6.0,2005.0,Vinyl Siding,728.0,True,1456.0,176000
House 1298,14054.0,Gilbert,7.0,2006.0,Vinyl Siding,879.0,True,1863.0,219210
House 1299,8850.0,Old Town,7.0,1916.0,Metal Siding,815.0,True,1690.0,144000
House 1300,9100.0,College Creek,7.0,2001.0,Vinyl Siding,1212.0,True,1212.0,178000
House 1301,11235.0,Sawyer,4.0,1963.0,Hard Board,1051.0,True,1382.0,148000
House 1302,9353.0,North Ames,4.0,1970.0,Metal Siding,864.0,True,864.0,116050
House 1303,10400.0,College Creek,7.0,1998.0,Vinyl Siding,866.0,,1779.0,197900
House 1304,6000.0,Brookside,5.0,1925.0,Wood Siding,884.0,True,1348.0,117000
House 1305,9750.0,College Creek,7.0,2000.0,Vinyl Siding,1630.0,True,1630.0,213000
House 1306,10140.0,Northwest Ames,5.0,1975.0,Hard Board,1056.0,True,1074.0,153500
House 1307,14684.0,Sawyer West,7.0,1990.0,Hard Board,,True,2196.0,271900
House 1308,8900.0,Sawyer West,4.0,1966.0,Hard Board,1056.0,True,1056.0,107000
House 1309,9135.0,College Creek,6.0,2003.0,Vinyl Siding,1682.0,True,1700.0,200000
House 1310,7763.0,North Ames,5.0,1962.0,Metal Siding,,True,1283.0,140000
House 1311,10182.0,Somerset,8.0,2006.0,Vinyl Siding,1660.0,True,1660.0,290000
House 1312,11218.0,Sawyer West,6.0,1992.0,Wood Siding,1055.0,True,1845.0,189000
House 1313,12134.0,Gilbert,8.0,1988.0,Wood Siding,559.0,True,1752.0,164000
House 1314,9340.0,Edwards,4.0,1941.0,Metal Siding,672.0,True,672.0,113000
House 1315,,Sawyer,4.0,1965.0,Vinyl Siding,648.0,True,960.0,145000
House 1316,10205.0,North Ames,5.0,1962.0,Metal Siding,925.0,True,999.0,134500
House 1317,7094.0,Sawyer,5.0,1966.0,Vinyl Siding,894.0,True,894.0,125000
House 1318,8930.0,Sawyer,6.0,1978.0,Vinyl Siding,0.0,True,1902.0,112000
House 1319,8640.0,Somerset,8.0,2009.0,Cement Board,1300.0,True,1314.0,229456
House 1320,6240.0,Brookside,4.0,1947.0,Asbestos Shingles,0.0,False,912.0,80500
House 1321,1680.0,,6.0,1971.0,Cement Board,672.0,True,1218.0,91500
House 1322,7800.0,North Ames,5.0,1964.0,Wood Siding,912.0,True,912.0,115000
House 1323,8250.0,Sawyer,5.0,,Hard Board,952.0,True,1211.0,134000
House 1324,10496.0,North Ames,6.0,1949.0,Wood Siding,1040.0,True,1846.0,143000
House 1325,10680.0,North Ames,5.0,1951.0,Wood Siding,2136.0,False,2136.0,137900
House 1326,15384.0,Gilbert,7.0,2004.0,Vinyl Siding,788.0,True,1490.0,184000
House 1327,10482.0,North Ames,6.0,1958.0,Vinyl Siding,588.0,True,1138.0,145000
House 1328,14598.0,Somerset,6.0,2007.0,Vinyl Siding,894.0,True,1933.0,214000
House 1329,8872.0,North Ames,5.0,1965.0,Vinyl Siding,912.0,True,912.0,147000
House 1330,8769.0,Northridge Heights,9.0,2008.0,Metal Siding,1702.0,True,1702.0,367294
House 1331,7910.0,,5.0,1960.0,Brick Face,1075.0,True,1507.0,127000
House 1332,18890.0,Sawyer,5.0,1977.0,Plywood,1361.0,True,2620.0,190000
House 1333,7728.0,North Ames,5.0,1962.0,Wood Siding,1106.0,True,1190.0,132500
House 1334,9842.0,North Ames,4.0,1962.0,Hard Board,0.0,True,1224.0,101800
House 1335,12160.0,North Ames,5.0,1959.0,Plywood,1188.0,True,1188.0,142000
House 1336,8525.0,,,1911.0,Metal Siding,940.0,False,1964.0,130000
House 1337,13132.0,Crawford,5.0,1914.0,Wood Siding,747.0,True,1784.0,138887
House 1338,2628.0,Northridge Heights,7.0,2003.0,Vinyl Siding,764.0,True,1626.0,175500
House 1339,12393.0,College Creek,7.0,2004.0,Vinyl Siding,847.0,True,1948.0,195000
House 1340,13072.0,Sawyer West,6.0,2005.0,Vinyl Siding,1141.0,True,1141.0,142500
House 1341,9037.0,Timberland,8.0,2006.0,Vinyl Siding,,True,1484.0,265900
House 1342,8158.0,College Creek,7.0,2003.0,Vinyl Siding,884.0,True,1768.0,224900
House 1343,9849.0,Somerset,7.0,2007.0,Vinyl Siding,1689.0,True,1689.0,248328
House 1344,10625.0,Northwest Ames,7.0,1974.0,Plywood,1053.0,True,1173.0,170000
House 1345,13891.0,Northridge Heights,10.0,2006.0,Vinyl Siding,2076.0,True,2076.0,465000
House 1346,11435.0,Crawford,8.0,1929.0,Brick Face,792.0,True,1517.0,230000
House 1347,12090.0,Northwest Ames,6.0,1984.0,Vinyl Siding,585.0,True,1868.0,178000
House 1348,8125.0,Somerset,,2005.0,Vinyl Siding,756.0,True,1553.0,186500
House 1349,12328.0,Mitchell,6.0,1976.0,Hard Board,1012.0,True,1034.0,169900
House 1350,9600.0,Old Town,6.0,1917.0,Asbestos Shingles,735.0,False,2058.0,129500
House 1351,7200.0,North Ames,5.0,1950.0,Metal Siding,876.0,True,988.0,119000
House 1352,11160.0,North Ames,7.0,1968.0,Brick Face,2110.0,True,2110.0,244000
House 1353,3136.0,Northridge Heights,7.0,,Vinyl Siding,1405.0,True,1405.0,171750
House 1354,9858.0,Mitchell,5.0,1968.0,Hard Board,864.0,True,874.0,130000
House 1355,17542.0,Veenker,7.0,1974.0,Wood Siding,1192.0,True,2167.0,294000
House 1356,6931.0,Edwards,7.0,2003.0,,746.0,True,,165400
House 1357,6240.0,Brookside,6.0,1931.0,Wood Siding,884.0,True,1367.0,127500
House 1358,14303.0,Northridge,8.0,1994.0,Hard Board,1986.0,True,1987.0,301500
House 1359,4060.0,Edwards,5.0,1922.0,Wood Siding,864.0,True,864.0,99900
House 1360,9587.0,Gilbert,7.0,2005.0,Vinyl Siding,856.0,True,1166.0,190000
House 1361,9750.0,North Ames,6.0,1969.0,Hard Board,,True,1054.0,151000
